names,ratings,price,num_reviews,annual_power_usage
Lloyd 2023 Model 0.8 Ton 3 Star Split Inverter AC,4.1,"₹52,997","2,767 Ratings & 391 Reviews",Annual Power Usage: 549.06 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor
Panasonic 2026 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹51,990",806 Ratings & 69 Reviews,"Annual Power Usage: 1153.74 kWhRoom Size: 151 - 200 sqft5 Year Comprehensive warranty on Product, 10 Years warranty on Compressor, 5 Years warranty on ODU Casing plus 4 Years warranty on PCB"
Panasonic 2026 Model 1.5 Ton 4 Star Split Inverter with Wi-fi AC,4.1,"₹41,990","1,953 Ratings & 226 Reviews","Annual Power Usage: 759.55 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive warranty on Product ,10 Years warranty on Compressor plus 4 Years warranty on PCB"
Daikin 2024 Model 1.8 Ton 5 Star Split Inverter AC,4,"₹58,999",202 Ratings & 21 Reviews,"Annual Power Usage: 923.07 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB (Printed Circuit Board) and 10 Years on Compressor"
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,"₹33,990","4,512 Ratings & 701 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"CARRIER 2026 Model 1.5 Ton 5 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹41,990","24,911 Ratings & 3,397 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"Samsung Bespoke AI 2026 Model 1.5 ton 3 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹36,480","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 847.65 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor
"Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Bespoke AI, 5 Step Convertible with Powerf...",4.2,"₹40,490","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 751.24 UnitsRoom Size: 111 - 150 sqft5 years comprehensive warranty on product and 10 years on compressor
Samsung 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹34,990","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1047.62 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor
"Samsung 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi Bespoke AI, 5 Step Convertible with Powerf...",4.1,"₹32,490","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 852.47 UnitsRoom Size: 111 - 150 sqft5 years comprehensive warranty on product and 10 years on compressor
Samsung 2025 Model 1 Ton 3 Star Split Inverter 5 Step Convertible with Powerful cooling & Energy savin...,4.2,"₹28,990","8,507 Ratings & 911 Reviews",Annual Power Usage: 626.62 UnitsRoom Size: 90 sqft or Below5 years comprehensive warranty on product and 10 years on compressor
CARRIER 2026 Model 2 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.2,"₹46,990","4,051 Ratings & 477 Reviews","Annual Power Usage: 1068.29 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Samsung 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi Easy Filter Plus (Anti-Bacteria) AC,4,"₹45,990",364 Ratings & 19 Reviews,Annual Power Usage: 2000 UnitsRoom Size: 151 - 200 sqft5 years comprehensive warranty on product and 10 years on compressor
Samsung 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹35,490","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 852.47 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor
"CARRIER 2026 Model 1.5 Ton 3 Star Window Inverter Turbo mode for Faster Cooling, Energy Saver Mode, Dr...",4.3,"₹30,990","2,449 Ratings & 276 Reviews","Annual Power Usage: 1210.35 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Year Warranty on Compressor"
"Samsung Bespoke AI 2026 Model 1 Ton 5 Star Split Inverter with Wi-fi Energy Saving, Voice Control, Pow...",4.2,"₹37,490",940 Ratings & 109 Reviews,"Annual Power Usage: 448.81 kWhRoom Size: 90 sqft or BelowManufacturer warranty: 5 year comprehensive, 10 years on compressor (T&C Apply)"
"Samsung 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi Windfree Technology, Bespoke AI, 5 Step Co...",4.1,"₹33,990","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1047.62 UnitsRoom Size: 111 - 150 sqft5 years comprehensive warranty on product and 10 years on compressor
"Samsung Bespoke AI 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi Energy Saving, Voice Control, Pow...",4.2,"₹32,490","8,507 Ratings & 911 Reviews",Annual Power Usage: 585.36 kWhRoom Size: 90 sqft or Below5 year comprehensive warranty on product and 10 years warranty on compressor
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹43,490","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor
Samsung 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4,"₹48,990",364 Ratings & 19 Reviews,Annual Power Usage: 2000 UnitsRoom Size: 151 - 200 sqft5 years comprehensive warranty on product and 10 years on compressor
"Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi with Powerful cooling & Energy saving, 120...",4.2,"₹44,824","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 751.24 UnitsRoom Size: 111 - 150 sqft5 years comprehensive warranty on product and 10 years on compressor
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹40,490","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹38,499","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 1290 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor
Samsung 2020 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹37,388","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1049.79 UnitsRoom Size: 111 - 150 sqft1 Year comprehensive and 10 years on Compressor
Samsung 2020 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹45,309","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 863.15 UnitsRoom Size: 111 - 150 sqft1 Year comprehensive and 10 years on Compressor
Samsung 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AI pro AC,4.2,"₹39,557","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 749.48 UnitsRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor
Samsung 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹32,980","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1510 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor
Samsung 2025 Model 1 Ton 3 Star Split Inverter AC,4.2,"₹29,332","8,507 Ratings & 911 Reviews",Annual Power Usage: 1080 UnitsRoom Size: 90 sqft or BelowManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor
Samsung 2023 Model 2 Ton 3 Star Split Inverter AC,4,"₹45,001",364 Ratings & 19 Reviews,Annual Power Usage: 1145.22 UnitsRoom Size: 151 - 200 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor
Samsung 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹44,560","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 1290 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,"₹33,990","4,512 Ratings & 701 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"CARRIER 2026 Model 1.5 Ton 5 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹41,990","24,911 Ratings & 3,397 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
Samsung 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹39,097","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1900 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor
Samsung 2024 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹43,613","25,903 Ratings & 2,631 Reviews",Annual Power Usage: 749.48 UnitsRoom Size: 111 - 150 sqft1 Year Standard Warranty on Product and 10 Years Warranty on Compressor
CARRIER 2026 Model 2 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.2,"₹46,990","4,051 Ratings & 477 Reviews","Annual Power Usage: 1068.29 kWhRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor"
"CARRIER 2026 Model 1.5 Ton 3 Star Window Inverter Turbo mode for Faster Cooling, Energy Saver Mode, Dr...",4.3,"₹30,990","2,449 Ratings & 276 Reviews","Annual Power Usage: 1210.35 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Year Warranty on Compressor"
Samsung 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4,"₹50,726",364 Ratings & 19 Reviews,Annual Power Usage: 1159.8 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on PCB  and 10 Years Warranty on Compressor
Samsung 2021 Model 2 Ton 4 Star Split Inverter AC,4.1,"₹69,273",513 Ratings & 35 Reviews,Annual Power Usage: 880 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years on Compressor
"Samsung Bespoke AI 2026 Model 1.5 ton 3 Star Split Inverter with Wi-fi WindFree,Energy Saving, Voice C...",4.1,"₹44,316","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 890.54 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor
Samsung 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹36,681","35,590 Ratings & 3,239 Reviews",Annual Power Usage: 1900 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
"Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 983.99 kWhRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 5 Star Split Inverter 5-In-1 Convertible Cooling Heavy Duty Cooling at Extre...,4,"₹33,990","10,845 Ratings & 1,086 Reviews","Annual Power Usage: 728.37 WRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling And...,4,"₹28,490","18,780 Ratings & 1,534 Reviews","Annual Power Usage: 951.91 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
"Haier 2025 Model 1 Ton 3 Star Split Dual Inverter Intelli-Convertible 7 in 1 ConvertibleHD Filter, Fro...",4,"₹25,990","1,866 Ratings & 163 Reviews",Annual Power Usage: 688.52 UnitsRoom Size: 90 sqft or Below5 Year Warranty on Product and 12 Years Warranty on Compressor
MarQ by Flipkart 2025 Model 1 Ton 3 Star Split Inverter 5-in-1 Convertible with Turbo Cool Technology ...,4.2,"₹21,990","39,732 Ratings & 4,950 Reviews",Annual Power Usage: 684.9 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor
MarQ by Flipkart 2025 Model 1.5 Ton 3 Star Split Inverter 5-in-1 Convertible with Turbo Cool Technolog...,4.2,"₹24,990","48,113 Ratings & 6,163 Reviews",Annual Power Usage: 953.67 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambie...,4.2,"₹30,990","77,604 Ratings & 6,670 Reviews","Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st March 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor"
"CARRIER 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 Convertible, Smart ...",4.2,"₹39,490","24,911 Ratings & 3,397 Reviews","Annual Power Usage: 754.05 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor"
MarQ by Flipkart 2025 Model 1.5 Ton 5 Star Split Inverter 5-in-1 Convertible with Turbo Cool Technolog...,4.2,"₹28,990","27,687 Ratings & 3,461 Reviews",Annual Power Usage: 781.88 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
LG 2025 Model 1 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 with Faster Cooling and Energy...,4.2,"₹36,290","7,200 Ratings & 775 Reviews","Annual Power Usage: 515.84 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)"
Panasonic 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,"₹46,770",806 Ratings & 69 Reviews,"Annual Power Usage: 1200.23 UnitsRoom Size: 151 - 200 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 ConvertibleSmart En...,4.2,"₹32,990","36,182 Ratings & 4,446 Reviews","Annual Power Usage: 952.68 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor"
"LG 2026 Model 1.5 ton 3 Star Split Smart Inverter Faster Cooling and Energy Saving, AI Convertible 6-i...",4.1,"₹35,990","40,216 Ratings & 3,803 Reviews","Annual Power Usage: 769.55 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive warranty on Product, 5 Year warranty on PCB & Motor and 10 Year warranty on Compressor"
CARRIER 2025 Model 1 Ton 5 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 ConvertibleSmart Ener...,4.1,"₹32,990","4,512 Ratings & 701 Reviews","Annual Power Usage: 536.2 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor"
MarQ by Flipkart 2025 Model 2 Ton 3 Star Split Inverter 5-in-1 Convertible with Turbo Cool Technology ...,4.2,"₹34,490","1,381 Ratings & 156 Reviews",Annual Power Usage: 1281.64 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor
LG 2025 Model 2 Ton 3 Star Split AI Dual Inverter AI Convertible 6-in-1 Faster Cooling and Energy Savi...,4.1,"₹50,990","1,496 Ratings & 111 Reviews","Annual Power Usage: 1218.49 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.3,"₹40,390","20,397 Ratings & 2,172 Reviews","Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years."
Blue Star 2025 Model 1 Ton 3 Star Split Inverter AC,4.1,"₹29,990","4,460 Ratings & 412 Reviews",Annual Power Usage: 706.99 UnitsRoom Size: 90 sqft or Below60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 16th February 2026 to 31st March 2026.
Daikin 2025 Model 1 Ton 5 Star Split Inverter AC,4.2,"₹34,990","1,662 Ratings & 163 Reviews",Annual Power Usage: 523.54 UnitsRoom Size: 90 sqft or Below5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...",4,"₹29,990","9,623 Ratings & 712 Reviews","Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor"
CARRIER 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi Smart Flexicool 6 in 1 ConvertibleSmart Ener...,4.2,"₹30,490","13,186 Ratings & 1,554 Reviews","Annual Power Usage: 685.62 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty  on Product, 5 Years Warranty on PCB, 10 Years Warranty on Compressor"
Daikin 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹42,490","15,353 Ratings & 1,368 Reviews",Annual Power Usage: 785.67 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 28th Feb 2026
LG 2025 Model 1.5 Ton 3 Star Split AI Dual Inverter AI Convertible 6-in-1 with Faster Cooling and Ener...,4.1,"₹33,990","40,216 Ratings & 3,803 Reviews","Annual Power Usage: 852.44 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year on PCB and Motor & 10 Year on Compressor (Free Gas charging during comprehensive warranty period only)"
MarQ by Flipkart 2025 Model 1.5 Ton 3 Star Split Inverter 4-in-1 Convertible with Turbo Cool Technolog...,4.2,"₹24,990","48,113 Ratings & 6,163 Reviews",Annual Power Usage: 964.1 kWhRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor
